,mean,sd,hdi_5%,hdi_95%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"c[1,45]",-0.3861,0.1068,-0.5532,-0.2005,0.0012,0.0009,7567.0712,6700.8698,1.0002
"c[1,46]",-0.539,0.1138,-0.7203,-0.3461,0.0012,0.0008,9137.9602,5986.95,1.0013
"c[1,47]",-0.5117,0.1115,-0.6927,-0.3292,0.0012,0.0009,8883.7109,6038.0272,1.0
"c[1,48]",-0.6006,0.1181,-0.7955,-0.4113,0.0013,0.001,7815.8024,6451.7678,1.0004
"h[0,0]",0.9198,0.0348,0.869,0.9735,0.0004,0.0003,7349.7768,5445.871,1.0011
"h[0,1]",0.9369,0.0301,0.8923,0.9832,0.0003,0.0002,7661.289,5799.9953,1.0001
"h[0,2]",0.9467,0.0276,0.905,0.9873,0.0003,0.0002,8586.5971,6205.3882,1.0005
"h[0,3]",0.9451,0.028,0.9044,0.9859,0.0003,0.0002,7513.8242,5160.4107,1.0007
"h[0,4]",0.9628,0.0219,0.9331,0.9936,0.0003,0.0002,7561.5498,6100.8217,1.0008
"h[0,5]",0.9701,0.0191,0.9442,0.9964,0.0002,0.0002,7108.5111,5566.1422,1.0006
"h[0,6]",0.915,0.0375,0.8582,0.971,0.0004,0.0003,7098.8556,6155.5938,1.0003
"h[0,7]",0.9427,0.0287,0.9016,0.9842,0.0003,0.0002,7241.4258,5605.0418,1.0004
"h[0,8]",0.9577,0.0237,0.9255,0.993,0.0003,0.0002,8296.7393,6036.4545,1.0
"h[0,9]",0.9176,0.0373,0.861,0.9727,0.0005,0.0003,6577.0167,5530.19,1.001
"h[0,10]",0.9761,0.0161,0.9539,0.9972,0.0002,0.0001,8159.7272,5957.8572,1.0002
"h[0,11]",0.952,0.0253,0.9158,0.9897,0.0003,0.0002,8045.8144,6024.1468,1.0002
"h[0,12]",0.9511,0.0255,0.9144,0.9877,0.0003,0.0002,9169.8944,6320.6526,1.0004
"h[0,13]",0.9741,0.0171,0.9505,0.9975,0.0002,0.0001,6777.7591,5067.1787,1.0009
"h[0,14]",0.966,0.021,0.9375,0.9958,0.0002,0.0002,7434.7399,5973.9932,1.0
"h[0,15]",0.9741,0.0167,0.9515,0.9971,0.0002,0.0001,6516.6382,5568.4967,1.0003
"h[0,16]",0.9782,0.0151,0.958,0.9976,0.0002,0.0001,8109.6247,5670.2823,0.9998
"h[0,17]",0.9681,0.0196,0.9425,0.9961,0.0002,0.0002,7993.316,5754.7438,1.0002
"h[0,18]",0.9423,0.0285,0.9033,0.986,0.0003,0.0002,6707.5325,5577.4651,0.9999
"h[0,19]",0.9722,0.0181,0.9471,0.9961,0.0002,0.0002,6988.4578,5780.0733,1.0001
"h[0,20]",0.937,0.0301,0.8939,0.9831,0.0003,0.0002,7593.0008,5804.257,0.9999
"h[0,21]",0.9721,0.0181,0.9466,0.9961,0.0002,0.0001,7754.054,5209.8374,1.0003
"h[0,22]",0.9424,0.0288,0.9021,0.9865,0.0003,0.0002,7846.8175,5460.8542,1.0003
"h[0,23]",0.9552,0.0247,0.9201,0.9906,0.0003,0.0002,6870.8985,5893.0881,1.0018
"h[0,24]",0.967,0.0202,0.9403,0.9958,0.0002,0.0002,7764.1988,6298.6115,1.0
"h[0,25]",0.9607,0.0227,0.929,0.9931,0.0003,0.0002,8361.7441,5889.5022,1.0002
"h[0,26]",0.9349,0.0304,0.8902,0.9819,0.0003,0.0002,8458.6599,5943.3837,1.0007
"h[0,27]",0.9643,0.0212,0.9337,0.9943,0.0003,0.0002,7364.8905,6061.7524,1.0007
"h[0,28]",0.9605,0.0225,0.9292,0.9929,0.0003,0.0002,7833.2539,5703.7678,1.0011
"h[0,29]",0.9724,0.018,0.9481,0.9962,0.0002,0.0001,7820.4386,6134.3366,1.0002
"h[0,30]",0.9303,0.034,0.8815,0.9807,0.0004,0.0003,6941.8825,5941.9731,1.0013
"h[0,31]",0.9638,0.0219,0.9338,0.995,0.0002,0.0002,7833.1502,5779.0103,1.001
"h[0,32]",0.9684,0.0191,0.9423,0.9953,0.0002,0.0002,7773.0209,6455.9864,1.0008
"h[0,33]",0.9682,0.0194,0.9407,0.9951,0.0002,0.0002,7573.8971,5730.2238,1.0008
"h[0,34]",0.9762,0.0161,0.9544,0.9981,0.0002,0.0001,7908.9021,5203.7519,1.0007
"h[0,35]",0.9603,0.0229,0.9283,0.9926,0.0003,0.0002,8031.6029,5921.836,0.9998
"h[0,36]",0.9537,0.0253,0.9176,0.9915,0.0003,0.0002,7548.9478,5766.5502,1.0001
"h[0,37]",0.9576,0.0237,0.9236,0.9907,0.0003,0.0002,8377.3811,6271.941,0.9999
"h[0,38]",0.9704,0.0184,0.9452,0.9961,0.0002,0.0001,7983.8177,5673.5627,1.0005
"h[0,39]",0.9645,0.0205,0.9356,0.9945,0.0002,0.0002,7891.2768,6051.0372,1.0
"h[0,40]",0.9605,0.0222,0.929,0.9919,0.0003,0.0002,7464.9998,5906.2562,1.0005
"h[0,41]",0.974,0.018,0.9501,0.9975,0.0002,0.0002,7464.9172,6129.7614,1.001
"h[0,42]",0.9746,0.0172,0.9515,0.9966,0.0002,0.0001,6859.9226,6385.8167,1.0005
"h[0,43]",0.9416,0.0301,0.8965,0.9849,0.0004,0.0003,5930.9998,5192.2443,1.0016
"h[0,44]",0.974,0.0171,0.9505,0.9967,0.0002,0.0001,7020.8651,5957.9931,1.0006
"h[0,45]",0.9526,0.0257,0.9164,0.9891,0.0003,0.0002,6135.3231,5967.8813,1.0008
"h[0,46]",0.9537,0.0248,0.9161,0.9882,0.0003,0.0002,8217.1573,6123.3567,0.9998
"h[0,47]",0.9538,0.0248,0.9173,0.9894,0.0003,0.0002,8693.6947,5986.1511,1.0002
"h[0,48]",0.9165,0.0365,0.8607,0.9713,0.0004,0.0003,8252.0979,6446.8299,1.0008
"h[1,0]",0.8028,0.0574,0.7127,0.8978,0.0006,0.0004,8038.744,5527.354,0.9999
"h[1,1]",0.825,0.0539,0.7358,0.9084,0.0006,0.0004,8551.3287,6208.9113,1.0004
"h[1,2]",0.8669,0.0485,0.7882,0.9418,0.0006,0.0004,5863.0369,5300.0221,1.0015
"h[1,3]",0.793,0.0589,0.7001,0.8911,0.0006,0.0004,9261.2071,5886.3718,1.0013
"h[1,4]",0.813,0.0546,0.7226,0.8985,0.0006,0.0004,8768.512,5888.2064,1.0014
"h[1,5]",0.8024,0.0572,0.7105,0.8933,0.0006,0.0004,9047.281,6579.7081,1.0003
"h[1,6]",0.8759,0.0454,0.8032,0.9465,0.0005,0.0004,7034.0863,6172.5012,1.0003
"h[1,7]",0.8558,0.0504,0.7778,0.938,0.0006,0.0004,8576.0666,5456.9849,1.0008
"h[1,8]",0.8727,0.047,0.8029,0.9538,0.0006,0.0004,6787.7258,5996.3873,1.0005
"h[1,9]",0.8644,0.0492,0.7897,0.9453,0.0006,0.0004,6631.1677,5672.1657,1.0013
"h[1,10]",0.8516,0.0503,0.7715,0.9319,0.0005,0.0004,8432.4278,5437.7815,1.0002
"h[1,11]",0.823,0.0543,0.7405,0.9147,0.0006,0.0004,7965.621,6229.145,0.9999
"h[1,12]",0.896,0.0434,0.83,0.9655,0.0005,0.0004,6370.4828,5612.9363,1.0008
"h[1,13]",0.8383,0.0526,0.7596,0.9259,0.0006,0.0004,7844.4179,6030.9053,1.0
"h[1,14]",0.8773,0.0478,0.8045,0.9553,0.0006,0.0004,6362.746,5842.5522,1.0004
"h[1,15]",0.8297,0.0535,0.7444,0.9165,0.0006,0.0004,8349.3481,5866.9692,0.9999
"h[1,16]",0.7818,0.0596,0.687,0.8787,0.0006,0.0004,9047.522,6349.8732,1.0008
"h[1,17]",0.8404,0.0515,0.7613,0.9235,0.0006,0.0004,8258.081,6150.8945,1.0
"h[1,18]",0.7558,0.0634,0.6541,0.8582,0.0007,0.0005,8240.1132,6177.0427,1.0007
"h[1,19]",0.8878,0.0429,0.8219,0.9559,0.0005,0.0004,7380.3644,5666.1685,1.0014
"h[1,20]",0.8756,0.0458,0.8062,0.9505,0.0005,0.0004,7043.0714,5194.5509,1.0004
"h[1,21]",0.8328,0.0532,0.751,0.9222,0.0006,0.0004,7467.1273,5911.9182,1.0001
"h[1,22]",0.7914,0.0582,0.7018,0.8897,0.0006,0.0004,9628.3149,6624.8002,1.0006
"h[1,23]",0.8721,0.0473,0.7944,0.9457,0.0006,0.0004,6758.4677,5132.3628,1.0004
"h[1,24]",0.8385,0.0531,0.7534,0.9232,0.0006,0.0004,7939.8452,5564.6847,1.0013
"h[1,25]",0.8828,0.0449,0.8151,0.9579,0.0005,0.0004,7779.9755,5867.7712,1.0004
"h[1,26]",0.7568,0.0641,0.6533,0.8592,0.0006,0.0005,10082.8878,5688.9251,1.0011
"h[1,27]",0.9188,0.0358,0.8637,0.9744,0.0004,0.0003,7110.2162,6027.5578,1.0002
"h[1,28]",0.8293,0.0533,0.7421,0.9114,0.0006,0.0004,8760.0086,6048.1148,1.0
"h[1,29]",0.8257,0.0533,0.7425,0.9116,0.0006,0.0004,9233.966,6595.0944,0.9999
"h[1,30]",0.8865,0.0429,0.8219,0.9569,0.0005,0.0004,7041.6493,5698.0157,1.0011
"h[1,31]",0.8724,0.0474,0.7969,0.9479,0.0005,0.0004,8412.0911,5566.4086,1.001
"h[1,32]",0.8712,0.0457,0.7989,0.9437,0.0005,0.0003,9025.2604,6045.3635,1.0005
"h[1,33]",0.7925,0.0572,0.7002,0.8851,0.0006,0.0004,9133.7597,5864.1,1.0005
"h[1,34]",0.8986,0.0419,0.8352,0.967,0.0005,0.0004,5904.2244,5829.1338,1.0005
"h[1,35]",0.9022,0.0406,0.8404,0.9667,0.0005,0.0003,7552.9693,5567.3523,1.0002
"h[1,36]",0.761,0.0631,0.6633,0.8673,0.0007,0.0005,7569.7728,6039.6223,1.0002
"h[1,37]",0.851,0.0486,0.7737,0.9278,0.0006,0.0004,7357.6496,6295.471,1.0007
"h[1,38]",0.8191,0.0547,0.7324,0.9086,0.0006,0.0004,8867.0029,5857.371,1.0002
"h[1,39]",0.8264,0.0554,0.7403,0.9176,0.0006,0.0005,7475.3695,5650.3863,1.0007
"h[1,40]",0.6881,0.0709,0.573,0.8035,0.0008,0.0005,8859.4082,5834.3548,1.0005
"h[1,41]",0.8969,0.0424,0.8321,0.9642,0.0005,0.0004,6252.6212,6148.3826,1.0003
"h[1,42]",0.8633,0.0464,0.7875,0.9352,0.0005,0.0004,8574.0084,6369.2595,1.0004
"h[1,43]",0.7822,0.0591,0.6845,0.876,0.0006,0.0004,8712.8791,6443.2922,1.0001
"h[1,44]",0.8759,0.0445,0.8054,0.9466,0.0005,0.0003,9068.9098,5625.6794,1.0002
"h[1,45]",0.7855,0.0589,0.6869,0.8777,0.0007,0.0005,7099.1114,5836.7707,1.0002
"h[1,46]",0.8554,0.0492,0.7798,0.936,0.0005,0.0004,8491.7573,5990.1571,1.0001
"h[1,47]",0.8326,0.0531,0.7519,0.9205,0.0006,0.0004,8514.2087,5616.3653,1.0004
"h[1,48]",0.8661,0.0486,0.7908,0.9438,0.0006,0.0004,7328.5406,5900.2798,1.0006
"f[0,0]",0.2357,0.0459,0.1613,0.3098,0.0004,0.0003,16104.0764,5925.9416,1.0004
"f[0,1]",0.2171,0.0437,0.1452,0.287,0.0003,0.0002,18882.8028,5634.0878,1.0008
"f[0,2]",0.2323,0.0454,0.1599,0.3076,0.0003,0.0003,18907.703,5853.6197,1.0
"f[0,3]",0.1831,0.0414,0.1135,0.2469,0.0003,0.0003,16143.8648,5717.6884,1.0015
"f[0,4]",0.1524,0.0384,0.0904,0.2143,0.0003,0.0002,17866.8193,5511.3483,1.0
"f[0,5]",0.1656,0.0385,0.105,0.2286,0.0003,0.0002,16807.3224,6209.5693,1.0006
"f[0,6]",0.1978,0.0416,0.1305,0.2653,0.0003,0.0003,14526.1364,5936.9792,1.0006
"f[0,7]",0.1944,0.0422,0.124,0.2615,0.0003,0.0003,16800.2352,5917.6618,1.0004
"f[0,8]",0.1751,0.0404,0.1085,0.2406,0.0003,0.0002,18020.0397,5831.6434,1.0003
"f[0,9]",0.1861,0.0405,0.1182,0.2492,0.0003,0.0003,15480.6317,5813.1413,1.0007
"f[0,10]",0.1318,0.0362,0.0747,0.19,0.0003,0.0002,16387.1165,5902.1685,1.0009
"f[0,11]",0.2087,0.0425,0.1415,0.2792,0.0003,0.0002,16429.3159,5999.2804,1.0013
"f[0,12]",0.209,0.0433,0.1409,0.2823,0.0003,0.0002,17896.5563,6301.7342,1.0008
"f[0,13]",0.1434,0.0375,0.082,0.2021,0.0003,0.0002,17455.8982,6097.0628,1.0001
"f[0,14]",0.1889,0.0403,0.1224,0.2532,0.0003,0.0002,15485.0644,6170.493,0.9998
"f[0,15]",0.1431,0.0373,0.0797,0.2004,0.0003,0.0002,17360.7503,5870.8052,1.0008
"f[0,16]",0.1202,0.0347,0.0654,0.1758,0.0003,0.0002,16923.3647,6316.2412,1.0001
"f[0,17]",0.1774,0.0408,0.112,0.2447,0.0003,0.0002,16652.0456,6133.3066,0.9998
"f[0,18]",0.1951,0.042,0.1299,0.2654,0.0003,0.0002,18187.8562,6491.2176,1.0003
"f[0,19]",0.1071,0.0326,0.0541,0.1581,0.0003,0.0002,15928.3848,5783.5709,1.0001
"f[0,20]",0.2174,0.0424,0.1479,0.286,0.0003,0.0002,15564.2744,5810.9747,1.0003
"f[0,21]",0.1545,0.039,0.0891,0.2143,0.0003,0.0003,15930.8518,5540.0501,1.001
"f[0,22]",0.1943,0.0427,0.123,0.2606,0.0003,0.0003,17377.8216,5711.4583,1.0003
"f[0,23]",0.1376,0.0365,0.0799,0.1963,0.0003,0.0002,17692.9382,5514.5604,1.0011
"f[0,24]",0.1297,0.0356,0.0693,0.1838,0.0003,0.0002,16802.7084,5741.949,1.0001
"f[0,25]",0.1638,0.0393,0.1021,0.2289,0.0003,0.0002,17292.2305,5608.3521,1.0005
"f[0,26]",0.2282,0.0455,0.1526,0.3012,0.0003,0.0002,19153.7648,5931.9206,1.0005
"f[0,27]",0.2002,0.043,0.1309,0.2698,0.0003,0.0003,16293.409,6108.9173,1.0004
"f[0,28]",0.1631,0.0392,0.0967,0.2238,0.0003,0.0002,16228.4302,5878.1928,1.0005
"f[0,29]",0.1543,0.0386,0.0942,0.2197,0.0003,0.0002,17922.2413,6026.8305,1.0004
"f[0,30]",0.1907,0.0409,0.1236,0.256,0.0003,0.0003,14993.4899,5548.5193,1.0009
"f[0,31]",0.2001,0.0421,0.1312,0.267,0.0003,0.0003,16591.3959,6278.0028,1.0014
"f[0,32]",0.1772,0.0404,0.1098,0.2424,0.0003,0.0002,16452.1328,5935.1508,1.0013
"f[0,33]",0.1775,0.0411,0.11,0.2423,0.0003,0.0002,17524.8453,5751.7992,1.0006
"f[0,34]",0.1315,0.0363,0.0722,0.1883,0.0003,0.0002,16099.808,5760.8015,1.001
"f[0,35]",0.1634,0.0395,0.1027,0.2313,0.0003,0.0002,18395.9818,6226.6134,1.001
"f[0,36]",0.1973,0.0422,0.1265,0.2633,0.0003,0.0003,16979.4212,6293.2431,1.0006
"f[0,37]",0.1758,0.0406,0.1083,0.2398,0.0003,0.0002,19006.7605,6338.1498,1.0005
"f[0,38]",0.1657,0.0397,0.1006,0.2288,0.0003,0.0002,18026.0293,6160.0505,0.9999
"f[0,39]",0.1999,0.0435,0.128,0.2695,0.0003,0.0003,16172.7744,5843.2242,1.0011
"f[0,40]",0.1631,0.0389,0.101,0.2261,0.0003,0.0002,19207.8883,6235.4847,0.9999
"f[0,41]",0.0966,0.0314,0.0435,0.1438,0.0003,0.0002,16394.8381,6039.5007,1.0
"f[0,42]",0.0958,0.0309,0.047,0.1444,0.0002,0.0002,16496.9781,5808.3967,1.0003
"f[0,43]",0.1455,0.0371,0.087,0.2067,0.0003,0.0002,14592.4557,6010.7217,1.001
"f[0,44]",0.1433,0.0368,0.0828,0.2022,0.0003,0.0002,15503.4003,6094.791,1.0002
"f[0,45]",0.1494,0.0378,0.0891,0.2106,0.0003,0.0002,17570.7863,5746.4918,1.0005
"f[0,46]",0.1981,0.043,0.1306,0.2703,0.0003,0.0002,18200.8954,5948.112,1.0001
"f[0,47]",0.1978,0.0435,0.1242,0.2668,0.0003,0.0002,17037.8704,6098.7897,1.0001
"f[0,48]",0.2468,0.0455,0.1728,0.3203,0.0003,0.0003,17490.3169,6158.6851,1.0002
"f[1,0]",0.6168,0.0516,0.5291,0.6987,0.0004,0.0003,17034.2448,5215.4874,1.0001
"f[1,1]",0.4123,0.0527,0.3312,0.5021,0.0004,0.0003,21045.7897,5869.2853,0.9999
"f[1,2]",0.5251,0.0524,0.4415,0.6142,0.0004,0.0003,19048.8868,6000.4102,1.0006
"f[1,3]",0.5879,0.0513,0.5073,0.6761,0.0004,0.0003,16524.6704,6186.4815,1.0012
"f[1,4]",0.5203,0.0524,0.4365,0.6078,0.0004,0.0003,19079.2228,5796.3199,1.001
"f[1,5]",0.4914,0.0508,0.4083,0.5745,0.0004,0.0003,17191.4821,6114.5521,1.0012
"f[1,6]",0.4912,0.0534,0.4019,0.5754,0.0004,0.0003,18831.0473,5916.6066,1.0004
"f[1,7]",0.4973,0.0531,0.4071,0.579,0.0004,0.0003,16984.8128,5550.6776,1.0012
"f[1,8]",0.5024,0.0532,0.4175,0.5905,0.0004,0.0003,16135.7401,6189.0706,1.0003
"f[1,9]",0.5372,0.0527,0.4488,0.6219,0.0004,0.0003,16172.2924,5873.6057,1.0007
"f[1,10]",0.4462,0.053,0.3574,0.5329,0.0004,0.0003,19587.3261,5526.5406,1.0012
"f[1,11]",0.5488,0.0523,0.4654,0.6369,0.0004,0.0003,17256.1654,6060.0074,1.0008
"f[1,12]",0.472,0.0527,0.3797,0.5547,0.0004,0.0003,15134.1977,5614.0412,1.0005
"f[1,13]",0.4917,0.0539,0.4043,0.5816,0.0004,0.0003,19819.2709,5418.207,1.0002
"f[1,14]",0.5539,0.0538,0.4663,0.6427,0.0004,0.0003,15126.629,5704.3097,0.9999
"f[1,15]",0.5266,0.054,0.44,0.6168,0.0004,0.0003,19274.6084,5047.1904,1.0001
"f[1,16]",0.4967,0.0519,0.4147,0.5823,0.0004,0.0003,17829.2764,5904.9152,1.0012
"f[1,17]",0.4182,0.0522,0.3321,0.5049,0.0004,0.0003,17699.1429,5963.3436,1.0017
"f[1,18]",0.5134,0.0522,0.4277,0.5993,0.0004,0.0003,16031.5243,5763.3704,1.0004
"f[1,19]",0.4338,0.0533,0.3489,0.5235,0.0004,0.0003,17707.251,5945.6462,1.0011
"f[1,20]",0.4904,0.055,0.4009,0.5816,0.0004,0.0003,17140.6219,6051.588,1.0001
"f[1,21]",0.5144,0.0531,0.4263,0.5991,0.0004,0.0003,17790.42,5940.4461,0.9998
"f[1,22]",0.5253,0.0524,0.4396,0.6108,0.0004,0.0003,17409.4255,6229.0923,1.0003
"f[1,23]",0.5023,0.0532,0.4131,0.589,0.0004,0.0003,16397.8823,6138.1093,1.0001
"f[1,24]",0.5652,0.0524,0.4765,0.6496,0.0004,0.0003,17930.18,6247.4428,1.0003
"f[1,25]",0.4566,0.0535,0.3682,0.5442,0.0004,0.0003,18446.2589,5627.7042,1.0002
"f[1,26]",0.5131,0.0519,0.4255,0.5946,0.0004,0.0003,17848.5871,5359.4863,1.0006
"f[1,27]",0.3694,0.0503,0.2895,0.4541,0.0004,0.0003,18186.1914,5945.5374,1.0007
"f[1,28]",0.5264,0.0542,0.4357,0.613,0.0004,0.0003,19809.3584,5363.1695,0.9999
"f[1,29]",0.4749,0.0527,0.3839,0.5586,0.0004,0.0003,18523.2261,6075.784,0.9997
"f[1,30]",0.4452,0.0523,0.3612,0.5326,0.0004,0.0003,17462.6672,5971.736,1.0017
"f[1,31]",0.502,0.0536,0.4123,0.5872,0.0004,0.0003,17514.9642,6047.0311,1.0001
"f[1,32]",0.4396,0.0525,0.3526,0.5242,0.0004,0.0003,17490.5858,6347.8122,1.0005
"f[1,33]",0.5251,0.0529,0.4408,0.6119,0.0004,0.0003,20083.1652,5397.2742,1.0003
"f[1,34]",0.4613,0.0539,0.3744,0.5519,0.0004,0.0003,15413.9872,5554.1351,1.0015
"f[1,35]",0.3764,0.0507,0.2919,0.458,0.0004,0.0003,16225.544,6414.8069,1.0001
"f[1,36]",0.4391,0.0528,0.3551,0.5286,0.0004,0.0003,13779.0285,6103.7431,0.9999
"f[1,37]",0.4469,0.0522,0.3637,0.534,0.0004,0.0003,17835.7673,5981.1437,1.0002
"f[1,38]",0.4983,0.0523,0.4147,0.5856,0.0004,0.0003,19836.2079,5939.4125,1.0014
"f[1,39]",0.5382,0.0524,0.4547,0.628,0.0004,0.0003,16980.7485,5824.8522,1.0001
"f[1,40]",0.5385,0.0541,0.4491,0.6257,0.0004,0.0003,15099.0426,6063.5871,1.001
"f[1,41]",0.4722,0.0536,0.3832,0.5605,0.0004,0.0003,16876.4647,5827.933,1.0017
"f[1,42]",0.4006,0.052,0.3192,0.4895,0.0004,0.0003,18958.6405,5832.4485,1.0002
"f[1,43]",0.5599,0.0531,0.4718,0.6462,0.0004,0.0003,19558.5826,6243.0656,1.0005
"f[1,44]",0.4187,0.0516,0.329,0.4995,0.0004,0.0003,15516.7631,5826.0765,1.0014
"f[1,45]",0.4861,0.053,0.4025,0.5748,0.0004,0.0003,18460.4862,6299.8528,0.9998
"f[1,46]",0.497,0.0542,0.4081,0.5862,0.0004,0.0003,18932.8722,6144.9838,0.9998
"f[1,47]",0.5144,0.0522,0.432,0.6046,0.0004,0.0003,18624.3832,6055.0721,1.0
"f[1,48]",0.5252,0.0538,0.4411,0.6181,0.0004,0.0003,17592.0932,6073.5368,1.0016
